timestamp,node,power_w
2026-04-09 11:52:11,icn502,479
2026-04-09 11:52:11,icn503,457
2026-04-09 11:52:11,icn504,477
2026-04-09 11:52:11,icn505,472
2026-04-09 11:52:11,icn506,10
2026-04-09 11:52:11,icn507,466
2026-04-09 11:52:11,icn508,465
2026-04-09 11:52:11,icn509,470
2026-04-09 11:52:11,icn510,472
2026-04-09 11:52:11,icn511,467
2026-04-09 11:52:11,icn512,5
2026-04-09 11:52:11,icn513,468
2026-04-09 11:52:11,icn514,471
2026-04-09 11:52:11,icn515,471
2026-04-09 11:52:11,icn517,476
2026-04-09 11:52:11,icn518,9
2026-04-09 11:52:11,icn519,470
2026-04-09 11:52:11,icn520,464
2026-04-09 11:52:11,icn521,472
2026-04-09 11:52:11,icn522,487
2026-04-09 11:52:11,icn523,470
2026-04-09 11:52:11,icn524,7
2026-04-09 11:52:11,icn525,463
2026-04-09 11:53:14,icn501,461
2026-04-09 11:53:14,icn502,481
2026-04-09 11:53:14,icn503,451
2026-04-09 11:53:14,icn504,475
2026-04-09 11:53:14,icn505,478
2026-04-09 11:53:14,icn506,10
2026-04-09 11:53:14,icn507,463
2026-04-09 11:53:14,icn508,472
2026-04-09 11:53:14,icn509,467
2026-04-09 11:53:14,icn510,470
2026-04-09 11:53:14,icn511,470
2026-04-09 11:53:14,icn512,5
2026-04-09 11:53:14,icn513,467
2026-04-09 11:53:14,icn514,469
2026-04-09 11:53:14,icn515,462
2026-04-09 11:53:14,icn517,479
2026-04-09 11:53:14,icn518,10
2026-04-09 11:53:14,icn519,462
2026-04-09 11:53:14,icn520,464
2026-04-09 11:53:14,icn521,472
2026-04-09 11:53:14,icn522,469
2026-04-09 11:53:14,icn523,464
2026-04-09 11:53:14,icn524,7
2026-04-09 11:53:14,icn525,457
2026-04-09 11:54:17,icn501,453
2026-04-09 11:54:17,icn502,483
2026-04-09 11:54:17,icn503,468
2026-04-09 11:54:17,icn504,463
2026-04-09 11:54:17,icn505,477
2026-04-09 11:54:17,icn506,9
2026-04-09 11:54:17,icn507,465
2026-04-09 11:54:17,icn508,475
2026-04-09 11:54:17,icn509,464
2026-04-09 11:54:17,icn510,471
2026-04-09 11:54:17,icn511,467
2026-04-09 11:54:17,icn512,5
2026-04-09 11:54:17,icn513,471
2026-04-09 11:54:17,icn514,467
2026-04-09 11:54:17,icn515,468
2026-04-09 11:54:17,icn517,468
2026-04-09 11:54:17,icn518,10
2026-04-09 11:54:17,icn519,465
2026-04-09 11:54:17,icn520,464
2026-04-09 11:54:17,icn521,474
2026-04-09 11:54:17,icn522,477
2026-04-09 11:54:17,icn523,472
2026-04-09 11:54:17,icn524,7
2026-04-09 11:54:17,icn525,460
2026-04-09 11:55:20,icn501,452
2026-04-09 11:55:20,icn502,480
2026-04-09 11:55:20,icn503,450
2026-04-09 11:55:20,icn504,457
2026-04-09 11:55:20,icn505,466
2026-04-09 11:55:20,icn506,8
2026-04-09 11:55:20,icn507,471
2026-04-09 11:55:20,icn508,471
2026-04-09 11:55:20,icn509,476
2026-04-09 11:55:20,icn510,469
2026-04-09 11:55:20,icn511,459
2026-04-09 11:55:20,icn512,5
2026-04-09 11:55:20,icn513,470
2026-04-09 11:55:20,icn514,467
2026-04-09 11:55:20,icn515,460
2026-04-09 11:55:20,icn517,476
2026-04-09 11:55:20,icn518,10
2026-04-09 11:55:20,icn519,463
2026-04-09 11:55:20,icn520,468
2026-04-09 11:55:20,icn521,476
2026-04-09 11:55:20,icn522,485
2026-04-09 11:55:20,icn523,470
2026-04-09 11:55:20,icn524,7
2026-04-09 11:55:20,icn525,460
2026-04-09 11:56:23,icn501,457
2026-04-09 11:56:23,icn502,469
2026-04-09 11:56:23,icn503,451
2026-04-09 11:56:23,icn504,463
2026-04-09 11:56:23,icn505,477
2026-04-09 11:56:23,icn506,10
2026-04-09 11:56:23,icn507,470
2026-04-09 11:56:23,icn508,475
2026-04-09 11:56:23,icn509,477
2026-04-09 11:56:23,icn510,470
2026-04-09 11:56:23,icn511,470
2026-04-09 11:56:23,icn512,6
2026-04-09 11:56:23,icn513,470
2026-04-09 11:56:23,icn514,471
2026-04-09 11:56:23,icn515,466
2026-04-09 11:56:23,icn517,474
2026-04-09 11:56:23,icn518,9
2026-04-09 11:56:23,icn519,464
2026-04-09 11:56:23,icn520,472
2026-04-09 11:56:23,icn521,471
2026-04-09 11:56:23,icn522,463
2026-04-09 11:56:23,icn523,473
2026-04-09 11:56:23,icn524,7
2026-04-09 11:56:23,icn525,455
2026-04-09 11:57:26,icn501,458
2026-04-09 11:57:26,icn502,483
2026-04-09 11:57:26,icn503,459
2026-04-09 11:57:26,icn504,472
2026-04-09 11:57:26,icn505,473
2026-04-09 11:57:26,icn506,11
2026-04-09 11:57:26,icn507,463
2026-04-09 11:57:26,icn508,465
2026-04-09 11:57:26,icn509,476
2026-04-09 11:57:26,icn510,464
2026-04-09 11:57:26,icn511,472
2026-04-09 11:57:26,icn512,5
2026-04-09 11:57:26,icn513,469
2026-04-09 11:57:26,icn514,474
2026-04-09 11:57:26,icn515,470
2026-04-09 11:57:26,icn517,473
2026-04-09 11:57:26,icn518,10
2026-04-09 11:57:26,icn519,470
2026-04-09 11:57:26,icn520,471
2026-04-09 11:57:26,icn521,479
2026-04-09 11:57:26,icn522,459
2026-04-09 11:57:26,icn523,472
2026-04-09 11:57:26,icn524,7
2026-04-09 11:57:26,icn525,460
2026-04-09 11:58:29,icn501,460
2026-04-09 11:58:29,icn502,480
2026-04-09 11:58:29,icn503,480
2026-04-09 11:58:29,icn504,463
2026-04-09 11:58:29,icn505,476
2026-04-09 11:58:29,icn506,10
2026-04-09 11:58:29,icn507,461
2026-04-09 11:58:29,icn508,468
2026-04-09 11:58:29,icn509,472
2026-04-09 11:58:29,icn510,470
2026-04-09 11:58:29,icn511,464
2026-04-09 11:58:29,icn512,5
2026-04-09 11:58:29,icn513,468
2026-04-09 11:58:29,icn514,468
2026-04-09 11:58:29,icn515,467
2026-04-09 11:58:29,icn517,477
2026-04-09 11:58:29,icn518,10
2026-04-09 11:58:29,icn519,471
2026-04-09 11:58:29,icn520,465
2026-04-09 11:58:29,icn521,467
2026-04-09 11:58:29,icn522,480
2026-04-09 11:58:29,icn523,475
2026-04-09 11:58:29,icn524,6
2026-04-09 11:58:29,icn525,461
2026-04-09 11:59:32,icn501,455
2026-04-09 11:59:32,icn502,478
2026-04-09 11:59:32,icn503,470
2026-04-09 11:59:32,icn504,480
2026-04-09 11:59:32,icn505,480
2026-04-09 11:59:32,icn506,10
2026-04-09 11:59:32,icn507,468
2026-04-09 11:59:32,icn508,471
2026-04-09 11:59:32,icn509,469
2026-04-09 11:59:32,icn510,468
2026-04-09 11:59:32,icn511,468
2026-04-09 11:59:32,icn512,5
2026-04-09 11:59:32,icn513,470
2026-04-09 11:59:32,icn514,461
2026-04-09 11:59:32,icn515,466
2026-04-09 11:59:32,icn517,481
2026-04-09 11:59:32,icn518,10
2026-04-09 11:59:32,icn519,466
2026-04-09 11:59:32,icn520,464
2026-04-09 11:59:32,icn521,476
2026-04-09 11:59:32,icn522,456
2026-04-09 11:59:32,icn523,472
2026-04-09 11:59:32,icn524,7
2026-04-09 11:59:32,icn525,466
2026-04-09 12:00:36,icn501,456
2026-04-09 12:00:36,icn502,482
2026-04-09 12:00:36,icn503,488
2026-04-09 12:00:36,icn504,474
2026-04-09 12:00:36,icn505,481
2026-04-09 12:00:36,icn506,10
2026-04-09 12:00:36,icn507,466
2026-04-09 12:00:36,icn508,470
2026-04-09 12:00:36,icn509,473
2026-04-09 12:00:36,icn510,471
2026-04-09 12:00:36,icn511,464
2026-04-09 12:00:36,icn512,5
2026-04-09 12:00:36,icn513,475
2026-04-09 12:00:36,icn514,467
2026-04-09 12:00:36,icn515,468
2026-04-09 12:00:36,icn517,475
2026-04-09 12:00:36,icn518,10
2026-04-09 12:00:36,icn519,470
2026-04-09 12:00:36,icn520,467
2026-04-09 12:00:36,icn521,468
2026-04-09 12:00:36,icn522,473
2026-04-09 12:00:36,icn523,475
2026-04-09 12:00:36,icn524,7
2026-04-09 12:00:36,icn525,460
2026-04-09 12:01:39,icn501,452
2026-04-09 12:01:39,icn502,484
2026-04-09 12:01:39,icn503,449
2026-04-09 12:01:39,icn504,469
2026-04-09 12:01:39,icn505,477
2026-04-09 12:01:39,icn506,9
2026-04-09 12:01:39,icn507,471
2026-04-09 12:01:39,icn508,472
2026-04-09 12:01:39,icn509,473
2026-04-09 12:01:39,icn510,474
2026-04-09 12:01:39,icn511,466
2026-04-09 12:01:39,icn512,5
2026-04-09 12:01:39,icn513,465
2026-04-09 12:01:39,icn514,472
2026-04-09 12:01:39,icn515,472
2026-04-09 12:01:39,icn517,474
2026-04-09 12:01:39,icn518,10
2026-04-09 12:01:39,icn519,471
2026-04-09 12:01:39,icn520,464
2026-04-09 12:01:39,icn521,475
2026-04-09 12:01:39,icn522,462
2026-04-09 12:01:39,icn523,471
2026-04-09 12:01:39,icn524,7
2026-04-09 12:01:39,icn525,458
2026-04-09 12:02:41,icn501,456
2026-04-09 12:02:41,icn502,483
2026-04-09 12:02:41,icn503,459
2026-04-09 12:02:41,icn504,471
2026-04-09 12:02:41,icn505,476
2026-04-09 12:02:41,icn506,9
2026-04-09 12:02:41,icn507,465
2026-04-09 12:02:41,icn508,469
2026-04-09 12:02:41,icn509,475
2026-04-09 12:02:41,icn510,471
2026-04-09 12:02:41,icn511,468
2026-04-09 12:02:41,icn512,5
2026-04-09 12:02:41,icn513,467
2026-04-09 12:02:41,icn514,471
2026-04-09 12:02:41,icn515,462
2026-04-09 12:02:41,icn517,475
2026-04-09 12:02:41,icn518,10
2026-04-09 12:02:41,icn519,467
2026-04-09 12:02:41,icn520,466
2026-04-09 12:02:41,icn521,475
2026-04-09 12:02:41,icn522,483
2026-04-09 12:02:41,icn523,471
2026-04-09 12:02:41,icn524,6
2026-04-09 12:02:41,icn525,461
2026-04-09 12:03:44,icn501,460
2026-04-09 12:03:44,icn502,477
2026-04-09 12:03:44,icn503,457
2026-04-09 12:03:44,icn504,474
2026-04-09 12:03:44,icn505,484
2026-04-09 12:03:44,icn506,10
2026-04-09 12:03:44,icn507,465
2026-04-09 12:03:44,icn508,467
2026-04-09 12:03:44,icn509,470
2026-04-09 12:03:44,icn510,473
2026-04-09 12:03:44,icn511,468
2026-04-09 12:03:44,icn512,6
2026-04-09 12:03:44,icn513,464
2026-04-09 12:03:44,icn514,466
2026-04-09 12:03:44,icn515,466
2026-04-09 12:03:44,icn517,476
2026-04-09 12:03:44,icn518,9
2026-04-09 12:03:44,icn519,476
2026-04-09 12:03:44,icn520,472
2026-04-09 12:03:44,icn521,472
2026-04-09 12:03:44,icn522,487
2026-04-09 12:03:44,icn523,471
2026-04-09 12:03:44,icn524,8
2026-04-09 12:03:44,icn525,464
2026-04-09 12:04:47,icn501,456
2026-04-09 12:04:47,icn502,483
2026-04-09 12:04:47,icn503,470
2026-04-09 12:04:47,icn504,481
2026-04-09 12:04:47,icn505,478
2026-04-09 12:04:47,icn506,10
2026-04-09 12:04:47,icn507,468
2026-04-09 12:04:47,icn508,473
2026-04-09 12:04:47,icn509,471
2026-04-09 12:04:47,icn510,474
2026-04-09 12:04:47,icn511,463
2026-04-09 12:04:47,icn512,6
2026-04-09 12:04:47,icn513,476
2026-04-09 12:04:47,icn514,469
2026-04-09 12:04:47,icn515,464
2026-04-09 12:04:47,icn517,480
2026-04-09 12:04:47,icn518,10
2026-04-09 12:04:47,icn519,472
2026-04-09 12:04:47,icn520,470
2026-04-09 12:04:47,icn521,473
2026-04-09 12:04:47,icn522,486
2026-04-09 12:04:47,icn523,479
2026-04-09 12:04:47,icn524,7
2026-04-09 12:04:47,icn525,464
2026-04-09 12:05:50,icn501,455
2026-04-09 12:05:50,icn502,478
2026-04-09 12:05:50,icn503,467
2026-04-09 12:05:50,icn504,473
2026-04-09 12:05:50,icn505,475
2026-04-09 12:05:50,icn506,10
2026-04-09 12:05:50,icn507,467
2026-04-09 12:05:50,icn508,474
2026-04-09 12:05:50,icn509,478
2026-04-09 12:05:50,icn510,470
2026-04-09 12:05:50,icn511,464
2026-04-09 12:05:50,icn512,6
2026-04-09 12:05:50,icn513,469
2026-04-09 12:05:50,icn514,468
2026-04-09 12:05:50,icn515,467
2026-04-09 12:05:50,icn517,476
2026-04-09 12:05:50,icn518,10
2026-04-09 12:05:50,icn519,469
2026-04-09 12:05:50,icn520,467
2026-04-09 12:05:50,icn521,473
2026-04-09 12:05:50,icn522,469
2026-04-09 12:05:50,icn523,473
2026-04-09 12:05:50,icn524,7
2026-04-09 12:05:50,icn525,459
2026-04-09 12:06:53,icn501,453
2026-04-09 12:06:53,icn502,484
2026-04-09 12:06:53,icn503,456
2026-04-09 12:06:53,icn504,472
2026-04-09 12:06:53,icn505,477
2026-04-09 12:06:53,icn506,9
2026-04-09 12:06:53,icn507,466
2026-04-09 12:06:53,icn508,468
2026-04-09 12:06:53,icn509,470
2026-04-09 12:06:53,icn510,466
2026-04-09 12:06:53,icn511,469
2026-04-09 12:06:53,icn512,5
2026-04-09 12:06:53,icn513,463
2026-04-09 12:06:53,icn514,468
2026-04-09 12:06:53,icn515,466
2026-04-09 12:06:53,icn517,480
2026-04-09 12:06:53,icn518,10
2026-04-09 12:06:53,icn519,470
2026-04-09 12:06:53,icn520,473
2026-04-09 12:06:53,icn521,472
2026-04-09 12:06:53,icn522,489
2026-04-09 12:06:53,icn523,474
2026-04-09 12:06:53,icn524,7
2026-04-09 12:06:53,icn525,457
2026-04-09 12:07:56,icn501,463
2026-04-09 12:07:56,icn502,484
2026-04-09 12:07:56,icn503,460
2026-04-09 12:07:56,icn504,472
2026-04-09 12:07:56,icn505,477
2026-04-09 12:07:56,icn506,10
2026-04-09 12:07:56,icn507,468
2026-04-09 12:07:56,icn508,476
2026-04-09 12:07:56,icn509,468
2026-04-09 12:07:56,icn510,472
2026-04-09 12:07:56,icn511,468
2026-04-09 12:07:56,icn512,5
2026-04-09 12:07:56,icn513,469
2026-04-09 12:07:56,icn514,468
2026-04-09 12:07:56,icn515,466
2026-04-09 12:07:56,icn517,473
2026-04-09 12:07:56,icn518,9
2026-04-09 12:07:56,icn519,476
2026-04-09 12:07:56,icn520,473
2026-04-09 12:07:56,icn521,473
2026-04-09 12:07:56,icn522,484
2026-04-09 12:07:56,icn523,466
2026-04-09 12:07:56,icn524,7
2026-04-09 12:07:56,icn525,457
2026-04-09 12:08:59,icn501,460
2026-04-09 12:08:59,icn502,485
2026-04-09 12:08:59,icn503,467
2026-04-09 12:08:59,icn504,472
2026-04-09 12:08:59,icn505,480
2026-04-09 12:08:59,icn506,9
2026-04-09 12:08:59,icn507,472
2026-04-09 12:08:59,icn508,471
2026-04-09 12:08:59,icn509,468
2026-04-09 12:08:59,icn510,474
2026-04-09 12:08:59,icn511,468
2026-04-09 12:08:59,icn512,6
2026-04-09 12:08:59,icn513,468
2026-04-09 12:08:59,icn514,466
2026-04-09 12:08:59,icn515,461
2026-04-09 12:08:59,icn517,469
2026-04-09 12:08:59,icn518,11
2026-04-09 12:08:59,icn519,471
2026-04-09 12:08:59,icn520,465
2026-04-09 12:08:59,icn521,466
2026-04-09 12:08:59,icn522,486
2026-04-09 12:08:59,icn523,475
2026-04-09 12:08:59,icn524,7
2026-04-09 12:08:59,icn525,460
2026-04-09 12:10:02,icn501,465
2026-04-09 12:10:02,icn502,479
2026-04-09 12:10:02,icn503,461
2026-04-09 12:10:02,icn504,471
2026-04-09 12:10:02,icn505,483
2026-04-09 12:10:02,icn506,9
2026-04-09 12:10:02,icn507,470
2026-04-09 12:10:02,icn508,466
2026-04-09 12:10:02,icn509,475
2026-04-09 12:10:02,icn510,472
2026-04-09 12:10:02,icn511,473
2026-04-09 12:10:02,icn512,5
2026-04-09 12:10:02,icn513,471
2026-04-09 12:10:02,icn514,471
2026-04-09 12:10:02,icn515,468
2026-04-09 12:10:02,icn517,470
2026-04-09 12:10:02,icn518,9
2026-04-09 12:10:02,icn519,466
2026-04-09 12:10:02,icn520,466
2026-04-09 12:10:02,icn521,471
2026-04-09 12:10:02,icn522,483
2026-04-09 12:10:02,icn523,473
2026-04-09 12:10:02,icn524,7
2026-04-09 12:10:02,icn525,458
2026-04-09 12:11:06,icn501,464
2026-04-09 12:11:06,icn502,482
2026-04-09 12:11:06,icn503,470
2026-04-09 12:11:06,icn504,477
2026-04-09 12:11:06,icn505,478
2026-04-09 12:11:06,icn506,9
2026-04-09 12:11:06,icn507,463
2026-04-09 12:11:06,icn508,478
2026-04-09 12:11:06,icn509,474
2026-04-09 12:11:06,icn510,475
2026-04-09 12:11:06,icn511,473
2026-04-09 12:11:06,icn512,6
2026-04-09 12:11:06,icn513,468
2026-04-09 12:11:06,icn514,469
2026-04-09 12:11:06,icn515,468
2026-04-09 12:11:06,icn517,476
2026-04-09 12:11:06,icn518,10
2026-04-09 12:11:06,icn519,466
2026-04-09 12:11:06,icn520,471
2026-04-09 12:11:06,icn521,476
2026-04-09 12:11:06,icn522,484
2026-04-09 12:11:06,icn523,472
2026-04-09 12:11:06,icn524,7
2026-04-09 12:11:06,icn525,456
2026-04-09 12:12:10,icn501,464
2026-04-09 12:12:10,icn502,479
2026-04-09 12:12:10,icn503,449
2026-04-09 12:12:10,icn504,474
2026-04-09 12:12:10,icn505,481
2026-04-09 12:12:10,icn506,9
2026-04-09 12:12:10,icn507,467
2026-04-09 12:12:10,icn508,477
2026-04-09 12:12:10,icn509,470
2026-04-09 12:12:10,icn510,479
2026-04-09 12:12:10,icn511,474
2026-04-09 12:12:10,icn512,5
2026-04-09 12:12:10,icn513,468
2026-04-09 12:12:10,icn514,466
2026-04-09 12:12:10,icn515,468
2026-04-09 12:12:10,icn517,469
2026-04-09 12:12:10,icn518,10
2026-04-09 12:12:10,icn519,471
2026-04-09 12:12:10,icn520,464
2026-04-09 12:12:10,icn521,479
2026-04-09 12:12:10,icn522,483
2026-04-09 12:12:10,icn523,471
2026-04-09 12:12:10,icn524,7
2026-04-09 12:12:10,icn525,458
2026-04-09 12:13:13,icn501,463
2026-04-09 12:13:13,icn502,483
2026-04-09 12:13:13,icn503,454
2026-04-09 12:13:13,icn504,475
2026-04-09 12:13:13,icn505,477
2026-04-09 12:13:13,icn506,9
2026-04-09 12:13:13,icn507,465
2026-04-09 12:13:13,icn508,475
2026-04-09 12:13:13,icn509,469
2026-04-09 12:13:13,icn510,471
2026-04-09 12:13:13,icn511,467
2026-04-09 12:13:13,icn512,5
2026-04-09 12:13:13,icn513,475
2026-04-09 12:13:13,icn514,474
2026-04-09 12:13:13,icn515,463
2026-04-09 12:13:13,icn517,477
2026-04-09 12:13:13,icn518,10
2026-04-09 12:13:13,icn519,469
2026-04-09 12:13:13,icn520,471
2026-04-09 12:13:13,icn521,473
2026-04-09 12:13:13,icn522,479
2026-04-09 12:13:13,icn523,474
2026-04-09 12:13:13,icn524,7
2026-04-09 12:13:13,icn525,455
2026-04-09 12:14:16,icn501,458
2026-04-09 12:14:16,icn502,477
2026-04-09 12:14:16,icn503,446
2026-04-09 12:14:16,icn504,474
2026-04-09 12:14:16,icn505,473
2026-04-09 12:14:16,icn506,10
2026-04-09 12:14:16,icn507,466
2026-04-09 12:14:16,icn508,474
2026-04-09 12:14:16,icn509,469
2026-04-09 12:14:16,icn510,468
2026-04-09 12:14:16,icn511,463
2026-04-09 12:14:16,icn512,6
2026-04-09 12:14:16,icn513,465
2026-04-09 12:14:16,icn514,468
2026-04-09 12:14:16,icn515,463
2026-04-09 12:14:16,icn517,474
2026-04-09 12:14:16,icn518,10
2026-04-09 12:14:16,icn519,474
2026-04-09 12:14:16,icn520,467
2026-04-09 12:14:16,icn521,481
2026-04-09 12:14:16,icn522,486
2026-04-09 12:14:16,icn523,472
2026-04-09 12:14:16,icn524,7
2026-04-09 12:14:16,icn525,461
2026-04-09 12:15:20,icn501,461
2026-04-09 12:15:20,icn502,483
2026-04-09 12:15:20,icn503,486
2026-04-09 12:15:20,icn504,477
2026-04-09 12:15:20,icn505,474
2026-04-09 12:15:20,icn506,10
2026-04-09 12:15:20,icn507,467
2026-04-09 12:15:20,icn508,469
2026-04-09 12:15:20,icn509,475
2026-04-09 12:15:20,icn510,471
2026-04-09 12:15:20,icn511,467
2026-04-09 12:15:20,icn512,5
2026-04-09 12:15:20,icn513,465
2026-04-09 12:15:20,icn514,468
2026-04-09 12:15:20,icn515,466
2026-04-09 12:15:20,icn517,477
2026-04-09 12:15:20,icn518,10
2026-04-09 12:15:20,icn519,464
2026-04-09 12:15:20,icn520,476
2026-04-09 12:15:20,icn521,477
2026-04-09 12:15:20,icn522,489
2026-04-09 12:15:20,icn523,472
2026-04-09 12:15:20,icn524,7
2026-04-09 12:15:20,icn525,462
2026-04-09 12:16:23,icn501,465
2026-04-09 12:16:23,icn502,481
2026-04-09 12:16:23,icn503,442
2026-04-09 12:16:23,icn504,477
2026-04-09 12:16:23,icn505,477
2026-04-09 12:16:23,icn506,10
2026-04-09 12:16:23,icn507,472
2026-04-09 12:16:23,icn508,474
2026-04-09 12:16:23,icn509,477
2026-04-09 12:16:23,icn510,475
2026-04-09 12:16:23,icn511,470
2026-04-09 12:16:23,icn512,5
2026-04-09 12:16:23,icn513,469
2026-04-09 12:16:23,icn514,465
2026-04-09 12:16:23,icn515,461
